date,product,store,demand,is_promotion,unit_cost,selling_price,holding_cost_per_unit,stockout_cost_per_unit,temperature,is_weekend,is_holiday
2022-02-15,Groceries,Store_B,212,0,5,7.39,0.1,0.75,25.6,0,0
2022-02-16,Groceries,Store_B,241,0,5,8.55,0.1,0.75,32.9,0,0
2022-02-17,Groceries,Store_B,220,0,5,7.04,0.1,0.75,30.9,0,0
2022-02-18,Groceries,Store_B,229,0,5,7.69,0.1,0.75,31.6,0,0
2022-02-19,Groceries,Store_B,204,0,5,8.44,0.1,0.75,32.2,1,0
2022-02-20,Groceries,Store_B,263,1,5,7.42,0.1,0.75,37.0,1,0
2022-02-21,Groceries,Store_B,262,1,5,7.03,0.1,0.75,24.8,0,0
2022-02-22,Groceries,Store_B,262,0,5,7.1,0.1,0.75,32.6,0,0
2022-02-23,Groceries,Store_B,221,0,5,8.64,0.1,0.75,34.8,0,0
2022-02-24,Groceries,Store_B,257,0,5,7.56,0.1,0.75,30.1,0,0
2022-02-25,Groceries,Store_B,196,0,5,8.99,0.1,0.75,30.0,0,0
2022-02-26,Groceries,Store_B,268,1,5,8.18,0.1,0.75,33.5,1,0
2022-02-27,Groceries,Store_B,236,0,5,8.92,0.1,0.75,27.5,1,0
2022-02-28,Groceries,Store_B,232,0,5,7.25,0.1,0.75,32.2,0,0
2022-03-01,Groceries,Store_B,214,0,5,8.14,0.1,0.75,31.3,0,0
2022-03-02,Groceries,Store_B,215,0,5,7.43,0.1,0.75,28.8,0,0
2022-03-03,Groceries,Store_B,213,0,5,8.78,0.1,0.75,36.3,0,0
2022-03-04,Groceries,Store_B,212,0,5,7.48,0.1,0.75,33.4,0,0
2022-03-05,Groceries,Store_B,188,0,5,7.94,0.1,0.75,30.7,1,0
2022-03-06,Groceries,Store_B,218,0,5,8.79,0.1,0.75,33.3,1,0
2022-03-07,Groceries,Store_B,241,0,5,7.8,0.1,0.75,30.1,0,0
2022-03-08,Groceries,Store_B,305,1,5,6.72,0.1,0.75,30.5,0,0
2022-03-09,Groceries,Store_B,231,0,5,8.24,0.1,0.75,27.6,0,0
2022-03-10,Groceries,Store_B,219,0,5,8.0,0.1,0.75,31.7,0,0
2022-03-11,Groceries,Store_B,260,1,5,7.37,0.1,0.75,33.8,0,0
2022-03-12,Groceries,Store_B,188,0,5,8.67,0.1,0.75,31.2,1,0
2022-03-13,Groceries,Store_B,217,0,5,8.06,0.1,0.75,34.2,1,0
2022-03-14,Groceries,Store_B,209,0,5,8.12,0.1,0.75,34.1,0,0
2022-03-15,Groceries,Store_B,221,0,5,8.79,0.1,0.75,31.4,0,0
2022-03-16,Groceries,Store_B,191,0,5,8.53,0.1,0.75,28.1,0,0
2022-03-17,Groceries,Store_B,209,0,5,6.68,0.1,0.75,38.4,0,0
2022-03-18,Groceries,Store_B,230,0,5,8.91,0.1,0.75,37.7,0,0
2022-03-19,Groceries,Store_B,216,0,5,6.88,0.1,0.75,41.1,1,0
2022-03-20,Groceries,Store_B,218,0,5,7.42,0.1,0.75,34.9,1,0
2022-03-21,Groceries,Store_B,190,0,5,6.98,0.1,0.75,35.5,0,0
2022-03-22,Groceries,Store_B,217,0,5,7.61,0.1,0.75,34.6,0,0
2022-03-23,Groceries,Store_B,244,0,5,6.8,0.1,0.75,37.1,0,0
2022-03-24,Groceries,Store_B,229,0,5,6.95,0.1,0.75,33.9,0,0
2022-03-25,Groceries,Store_B,218,0,5,8.58,0.1,0.75,42.7,0,0
2022-03-26,Groceries,Store_B,226,0,5,7.82,0.1,0.75,33.3,1,0
2022-03-27,Groceries,Store_B,209,0,5,8.64,0.1,0.75,35.9,1,0
2022-03-28,Groceries,Store_B,214,0,5,8.46,0.1,0.75,41.5,0,0
2022-03-29,Groceries,Store_B,224,0,5,7.57,0.1,0.75,35.9,0,0
2022-03-30,Groceries,Store_B,243,0,5,6.61,0.1,0.75,34.8,0,0
2022-03-31,Groceries,Store_B,202,0,5,7.19,0.1,0.75,32.9,0,0
2022-04-01,Groceries,Store_B,250,1,5,8.3,0.1,0.75,34.9,0,0
2022-04-02,Groceries,Store_B,209,0,5,8.93,0.1,0.75,30.8,1,0
2022-04-03,Groceries,Store_B,233,0,5,8.34,0.1,0.75,34.9,1,0
2022-04-04,Groceries,Store_B,223,0,5,7.25,0.1,0.75,34.0,0,0
2022-04-05,Groceries,Store_B,230,0,5,8.91,0.1,0.75,34.4,0,0
2022-04-06,Groceries,Store_B,221,0,5,8.98,0.1,0.75,30.6,0,0
2022-04-07,Groceries,Store_B,250,0,5,8.92,0.1,0.75,36.4,0,0
2022-04-08,Groceries,Store_B,200,0,5,6.74,0.1,0.75,31.9,0,0
2022-04-09,Groceries,Store_B,197,0,5,8.72,0.1,0.75,32.6,1,0
2022-04-10,Groceries,Store_B,176,0,5,6.69,0.1,0.75,38.7,1,0
2022-04-11,Groceries,Store_B,230,0,5,7.31,0.1,0.75,34.2,0,0
2022-04-12,Groceries,Store_B,235,0,5,8.5,0.1,0.75,37.0,0,0
2022-04-13,Groceries,Store_B,219,0,5,8.55,0.1,0.75,38.7,0,0
2022-04-14,Groceries,Store_B,205,0,5,7.06,0.1,0.75,31.4,0,0
2022-04-15,Groceries,Store_B,230,0,5,6.96,0.1,0.75,35.5,0,0
2022-04-16,Groceries,Store_B,194,0,5,6.85,0.1,0.75,34.6,1,0
2022-04-17,Groceries,Store_B,206,0,5,6.65,0.1,0.75,33.9,1,0
2022-04-18,Groceries,Store_B,203,0,5,8.22,0.1,0.75,32.1,0,0
2022-04-19,Groceries,Store_B,238,0,5,7.35,0.1,0.75,33.5,0,0
2022-04-20,Groceries,Store_B,242,0,5,7.42,0.1,0.75,29.4,0,0
2022-04-21,Groceries,Store_B,232,0,5,7.37,0.1,0.75,31.1,0,0
2022-04-22,Groceries,Store_B,240,0,5,7.1,0.1,0.75,35.8,0,0
2022-04-23,Groceries,Store_B,190,0,5,8.94,0.1,0.75,36.3,1,0
2022-04-24,Groceries,Store_B,188,0,5,7.83,0.1,0.75,33.4,1,0
2022-04-25,Groceries,Store_B,184,0,5,8.3,0.1,0.75,29.3,0,0
2022-04-26,Groceries,Store_B,214,0,5,7.61,0.1,0.75,36.6,0,0
2022-04-27,Groceries,Store_B,201,0,5,7.47,0.1,0.75,36.4,0,0
2022-04-28,Groceries,Store_B,192,0,5,8.31,0.1,0.75,36.3,0,0
2022-04-29,Groceries,Store_B,203,0,5,7.05,0.1,0.75,30.8,0,0
2022-04-30,Groceries,Store_B,227,0,5,8.39,0.1,0.75,43.3,1,0
2022-05-01,Groceries,Store_B,204,0,5,7.25,0.1,0.75,34.4,1,0
2022-05-02,Groceries,Store_B,206,0,5,8.37,0.1,0.75,36.6,0,0
2022-05-03,Groceries,Store_B,230,0,5,8.17,0.1,0.75,34.6,0,0
2022-05-04,Groceries,Store_B,223,0,5,6.67,0.1,0.75,33.7,0,0
2022-05-05,Groceries,Store_B,217,0,5,7.97,0.1,0.75,32.2,0,0
2022-05-06,Groceries,Store_B,224,0,5,7.55,0.1,0.75,34.0,0,0
2022-05-07,Groceries,Store_B,196,0,5,7.25,0.1,0.75,35.1,1,0
2022-05-08,Groceries,Store_B,213,0,5,7.32,0.1,0.75,33.4,1,0
2022-05-09,Groceries,Store_B,212,0,5,9.0,0.1,0.75,28.6,0,0
2022-05-10,Groceries,Store_B,235,0,5,6.95,0.1,0.75,35.8,0,0
2022-05-11,Groceries,Store_B,211,0,5,7.56,0.1,0.75,30.4,0,0
2022-05-12,Groceries,Store_B,255,1,5,8.63,0.1,0.75,27.3,0,0
2022-05-13,Groceries,Store_B,235,0,5,7.92,0.1,0.75,30.0,0,0
2022-05-14,Groceries,Store_B,218,0,5,8.05,0.1,0.75,34.5,1,0
2022-05-15,Groceries,Store_B,189,0,5,8.67,0.1,0.75,35.6,1,0
2022-05-16,Groceries,Store_B,207,0,5,6.81,0.1,0.75,33.2,0,0
2022-05-17,Groceries,Store_B,238,0,5,7.58,0.1,0.75,29.2,0,0
2022-05-18,Groceries,Store_B,205,0,5,7.47,0.1,0.75,28.4,0,0
2022-05-19,Groceries,Store_B,231,0,5,8.97,0.1,0.75,35.7,0,0
2022-05-20,Groceries,Store_B,204,0,5,6.84,0.1,0.75,28.8,0,0
2022-05-21,Groceries,Store_B,244,0,5,8.36,0.1,0.75,31.8,1,0
2022-05-22,Groceries,Store_B,184,0,5,6.94,0.1,0.75,27.2,1,0
2022-05-23,Groceries,Store_B,187,0,5,8.28,0.1,0.75,30.3,0,0
2022-05-24,Groceries,Store_B,218,0,5,8.73,0.1,0.75,28.4,0,0
2022-05-25,Groceries,Store_B,200,0,5,7.11,0.1,0.75,26.7,0,0
2022-05-26,Groceries,Store_B,264,1,5,8.45,0.1,0.75,28.7,0,0
2022-05-27,Groceries,Store_B,267,1,5,7.52,0.1,0.75,23.3,0,0
2022-05-28,Groceries,Store_B,214,0,5,8.93,0.1,0.75,26.4,1,0
2022-05-29,Groceries,Store_B,207,0,5,8.46,0.1,0.75,32.9,1,0
2022-05-30,Groceries,Store_B,207,0,5,7.27,0.1,0.75,32.4,0,0
2022-05-31,Groceries,Store_B,256,0,5,6.97,0.1,0.75,27.9,0,0
2022-06-01,Groceries,Store_B,254,0,5,7.1,0.1,0.75,25.1,0,0
2022-06-02,Groceries,Store_B,219,0,5,7.72,0.1,0.75,26.4,0,0
2022-06-03,Groceries,Store_B,206,0,5,7.04,0.1,0.75,26.3,0,0
2022-06-04,Groceries,Store_B,169,0,5,8.14,0.1,0.75,27.7,1,0
2022-06-05,Groceries,Store_B,191,0,5,8.97,0.1,0.75,29.4,1,0
2022-06-06,Groceries,Store_B,228,0,5,8.14,0.1,0.75,23.9,0,0
2022-06-07,Groceries,Store_B,195,0,5,8.03,0.1,0.75,23.7,0,0
2022-06-08,Groceries,Store_B,201,0,5,7.52,0.1,0.75,23.9,0,0
2022-06-09,Groceries,Store_B,209,0,5,7.44,0.1,0.75,28.1,0,0
2022-06-10,Groceries,Store_B,225,0,5,7.67,0.1,0.75,28.5,0,0
2022-06-11,Groceries,Store_B,279,1,5,7.63,0.1,0.75,21.6,1,0
2022-06-12,Groceries,Store_B,197,0,5,8.55,0.1,0.75,22.5,1,0
2022-06-13,Groceries,Store_B,272,1,5,7.04,0.1,0.75,25.3,0,0
2022-06-14,Groceries,Store_B,202,0,5,6.98,0.1,0.75,26.9,0,0
2022-06-15,Groceries,Store_B,231,0,5,8.05,0.1,0.75,23.4,0,0
2022-06-16,Groceries,Store_B,220,0,5,6.78,0.1,0.75,24.1,0,0
2022-06-17,Groceries,Store_B,196,0,5,7.55,0.1,0.75,22.9,0,0
2022-06-18,Groceries,Store_B,236,1,5,6.65,0.1,0.75,24.1,1,0
2022-06-19,Groceries,Store_B,196,0,5,7.39,0.1,0.75,24.8,1,0
2022-06-20,Groceries,Store_B,169,0,5,7.46,0.1,0.75,24.7,0,0
2022-06-21,Groceries,Store_B,167,0,5,7.18,0.1,0.75,24.4,0,0
2022-06-22,Groceries,Store_B,215,0,5,6.65,0.1,0.75,16.5,0,0
2022-06-23,Groceries,Store_B,209,0,5,6.66,0.1,0.75,24.1,0,0
2022-06-24,Groceries,Store_B,200,0,5,8.37,0.1,0.75,21.7,0,0
2022-06-25,Groceries,Store_B,187,0,5,8.32,0.1,0.75,22.4,1,0
2022-06-26,Groceries,Store_B,203,0,5,7.76,0.1,0.75,20.9,1,0
2022-06-27,Groceries,Store_B,202,0,5,6.66,0.1,0.75,18.5,0,0
2022-06-28,Groceries,Store_B,224,0,5,6.91,0.1,0.75,18.4,0,0
2022-06-29,Groceries,Store_B,216,0,5,6.78,0.1,0.75,20.5,0,0
2022-06-30,Groceries,Store_B,193,0,5,8.29,0.1,0.75,23.7,0,0
2022-07-01,Groceries,Store_B,170,0,5,7.63,0.1,0.75,19.3,0,0
2022-07-02,Groceries,Store_B,193,0,5,8.82,0.1,0.75,24.7,1,0
2022-07-03,Groceries,Store_B,203,0,5,8.05,0.1,0.75,15.5,1,0
2022-07-04,Groceries,Store_B,266,1,5,8.37,0.1,0.75,23.5,0,1
2022-07-05,Groceries,Store_B,270,0,5,7.12,0.1,0.75,21.3,0,1
2022-07-06,Groceries,Store_B,240,0,5,7.9,0.1,0.75,16.9,0,1
2022-07-07,Groceries,Store_B,220,0,5,8.1,0.1,0.75,21.2,0,1
2022-07-08,Groceries,Store_B,178,0,5,8.09,0.1,0.75,19.3,0,0
2022-07-09,Groceries,Store_B,191,0,5,8.97,0.1,0.75,17.0,1,0
2022-07-10,Groceries,Store_B,183,0,5,7.18,0.1,0.75,18.8,1,0
2022-07-11,Groceries,Store_B,222,0,5,8.04,0.1,0.75,19.0,0,0
2022-07-12,Groceries,Store_B,205,0,5,7.06,0.1,0.75,19.9,0,0
2022-07-13,Groceries,Store_B,234,0,5,6.61,0.1,0.75,14.8,0,0
2022-07-14,Groceries,Store_B,206,0,5,7.11,0.1,0.75,14.1,0,0
2022-07-15,Groceries,Store_B,217,0,5,7.33,0.1,0.75,18.1,0,0
2022-07-16,Groceries,Store_B,189,0,5,6.72,0.1,0.75,15.1,1,0
2022-07-17,Groceries,Store_B,198,0,5,7.8,0.1,0.75,23.3,1,0
2022-07-18,Groceries,Store_B,233,0,5,8.83,0.1,0.75,14.3,0,0
2022-07-19,Groceries,Store_B,171,0,5,8.1,0.1,0.75,16.3,0,0
2022-07-20,Groceries,Store_B,204,0,5,8.99,0.1,0.75,13.2,0,0
2022-07-21,Groceries,Store_B,265,1,5,8.12,0.1,0.75,16.5,0,0
2022-07-22,Groceries,Store_B,183,0,5,6.73,0.1,0.75,20.0,0,0
2022-07-23,Groceries,Store_B,217,0,5,7.83,0.1,0.75,12.3,1,0
2022-07-24,Groceries,Store_B,235,1,5,8.03,0.1,0.75,19.5,1,0
2022-07-25,Groceries,Store_B,184,0,5,7.86,0.1,0.75,14.4,0,0
2022-07-26,Groceries,Store_B,210,0,5,7.12,0.1,0.75,15.7,0,0
2022-07-27,Groceries,Store_B,236,0,5,6.92,0.1,0.75,17.6,0,0
2022-07-28,Groceries,Store_B,197,0,5,8.65,0.1,0.75,14.4,0,0
2022-07-29,Groceries,Store_B,199,0,5,8.21,0.1,0.75,10.3,0,0
2022-07-30,Groceries,Store_B,167,0,5,6.99,0.1,0.75,11.9,1,0
2022-07-31,Groceries,Store_B,192,0,5,8.11,0.1,0.75,12.3,1,0
2022-08-01,Groceries,Store_B,156,0,5,7.08,0.1,0.75,9.9,0,0
2022-08-02,Groceries,Store_B,238,0,5,8.4,0.1,0.75,19.0,0,0
2022-08-03,Groceries,Store_B,213,0,5,8.9,0.1,0.75,17.0,0,0
2022-08-04,Groceries,Store_B,221,0,5,6.71,0.1,0.75,15.6,0,0
2022-08-05,Groceries,Store_B,192,0,5,7.33,0.1,0.75,8.8,0,0
2022-08-06,Groceries,Store_B,196,0,5,7.64,0.1,0.75,12.0,1,0
2022-08-07,Groceries,Store_B,167,0,5,6.98,0.1,0.75,12.1,1,0
2022-08-08,Groceries,Store_B,193,0,5,6.87,0.1,0.75,9.0,0,0
2022-08-09,Groceries,Store_B,196,0,5,6.91,0.1,0.75,15.7,0,0
2022-08-10,Groceries,Store_B,193,0,5,7.96,0.1,0.75,10.0,0,0
2022-08-11,Groceries,Store_B,195,0,5,7.54,0.1,0.75,8.4,0,0
2022-08-12,Groceries,Store_B,156,0,5,7.54,0.1,0.75,12.4,0,0
2022-08-13,Groceries,Store_B,189,0,5,7.76,0.1,0.75,6.7,1,0
2022-08-14,Groceries,Store_B,190,0,5,7.69,0.1,0.75,14.9,1,0
2022-08-15,Groceries,Store_B,206,0,5,6.5,0.1,0.75,10.5,0,0
2022-08-16,Groceries,Store_B,197,0,5,7.83,0.1,0.75,9.1,0,0
2022-08-17,Groceries,Store_B,229,0,5,7.72,0.1,0.75,6.5,0,0
2022-08-18,Groceries,Store_B,182,0,5,7.37,0.1,0.75,4.6,0,0
2022-08-19,Groceries,Store_B,196,0,5,7.58,0.1,0.75,14.9,0,0
2022-08-20,Groceries,Store_B,203,0,5,8.72,0.1,0.75,7.5,1,0
2022-08-21,Groceries,Store_B,186,0,5,7.1,0.1,0.75,7.2,1,0
2022-08-22,Groceries,Store_B,200,0,5,8.12,0.1,0.75,6.4,0,0
2022-08-23,Groceries,Store_B,180,0,5,7.61,0.1,0.75,10.4,0,0
2022-08-24,Groceries,Store_B,219,0,5,7.22,0.1,0.75,9.7,0,0
2022-08-25,Groceries,Store_B,225,0,5,7.64,0.1,0.75,5.9,0,0
2022-08-26,Groceries,Store_B,194,0,5,7.94,0.1,0.75,4.8,0,0
2022-08-27,Groceries,Store_B,174,0,5,8.95,0.1,0.75,6.4,1,0
2022-08-28,Groceries,Store_B,191,0,5,7.84,0.1,0.75,3.0,1,0
2022-08-29,Groceries,Store_B,202,0,5,7.03,0.1,0.75,8.9,0,0
2022-08-30,Groceries,Store_B,216,0,5,7.45,0.1,0.75,8.0,0,0
2022-08-31,Groceries,Store_B,255,1,5,8.29,0.1,0.75,7.6,0,0
2022-09-01,Groceries,Store_B,177,0,5,8.65,0.1,0.75,9.2,0,0
2022-09-02,Groceries,Store_B,211,0,5,8.45,0.1,0.75,7.4,0,0
2022-09-03,Groceries,Store_B,195,0,5,6.76,0.1,0.75,10.4,1,0
2022-09-04,Groceries,Store_B,163,0,5,8.75,0.1,0.75,6.0,1,0
2022-09-05,Groceries,Store_B,188,0,5,8.55,0.1,0.75,6.0,0,0
2022-09-06,Groceries,Store_B,196,0,5,7.13,0.1,0.75,7.4,0,0
2022-09-07,Groceries,Store_B,213,0,5,7.83,0.1,0.75,4.4,0,0
2022-09-08,Groceries,Store_B,194,0,5,7.91,0.1,0.75,0.8,0,0
2022-09-09,Groceries,Store_B,187,0,5,8.51,0.1,0.75,5.8,0,0
2022-09-10,Groceries,Store_B,186,0,5,7.11,0.1,0.75,9.9,1,0
2022-09-11,Groceries,Store_B,187,0,5,7.03,0.1,0.75,7.8,1,0
2022-09-12,Groceries,Store_B,169,0,5,7.83,0.1,0.75,5.2,0,0
2022-09-13,Groceries,Store_B,195,0,5,7.98,0.1,0.75,3.0,0,0
2022-09-14,Groceries,Store_B,224,1,5,6.58,0.1,0.75,3.8,0,0
2022-09-15,Groceries,Store_B,188,0,5,8.51,0.1,0.75,4.6,0,0
2022-09-16,Groceries,Store_B,199,0,5,7.41,0.1,0.75,3.6,0,0
2022-09-17,Groceries,Store_B,198,0,5,6.57,0.1,0.75,-1.0,1,0
2022-09-18,Groceries,Store_B,199,0,5,8.07,0.1,0.75,8.3,1,0
2022-09-19,Groceries,Store_B,151,0,5,8.25,0.1,0.75,7.1,0,0
2022-09-20,Groceries,Store_B,199,0,5,8.22,0.1,0.75,3.3,0,0
2022-09-21,Groceries,Store_B,225,0,5,8.54,0.1,0.75,3.9,0,0
2022-09-22,Groceries,Store_B,204,0,5,7.08,0.1,0.75,4.6,0,0
2022-09-23,Groceries,Store_B,199,0,5,8.85,0.1,0.75,4.0,0,0
2022-09-24,Groceries,Store_B,172,0,5,8.93,0.1,0.75,6.9,1,0
2022-09-25,Groceries,Store_B,175,0,5,8.42,0.1,0.75,4.0,1,0
2022-09-26,Groceries,Store_B,189,0,5,8.23,0.1,0.75,5.9,0,0
2022-09-27,Groceries,Store_B,201,0,5,8.66,0.1,0.75,7.2,0,0
2022-09-28,Groceries,Store_B,203,0,5,7.96,0.1,0.75,5.9,0,0
2022-09-29,Groceries,Store_B,171,0,5,7.1,0.1,0.75,8.1,0,0
2022-09-30,Groceries,Store_B,182,0,5,8.89,0.1,0.75,0.5,0,0
2022-10-01,Groceries,Store_B,196,0,5,8.81,0.1,0.75,3.5,1,0
2022-10-02,Groceries,Store_B,163,0,5,6.6,0.1,0.75,7.0,1,0
2022-10-03,Groceries,Store_B,187,0,5,8.64,0.1,0.75,6.6,0,0
2022-10-04,Groceries,Store_B,189,0,5,8.08,0.1,0.75,0.3,0,0
2022-10-05,Groceries,Store_B,187,0,5,8.54,0.1,0.75,8.9,0,0
2022-10-06,Groceries,Store_B,223,1,5,8.49,0.1,0.75,8.1,0,0
2022-10-07,Groceries,Store_B,192,0,5,6.55,0.1,0.75,5.7,0,0
2022-10-08,Groceries,Store_B,239,1,5,7.23,0.1,0.75,8.8,1,0
2022-10-09,Groceries,Store_B,199,0,5,7.7,0.1,0.75,4.3,1,0
2022-10-10,Groceries,Store_B,182,0,5,8.25,0.1,0.75,7.4,0,0
2022-10-11,Groceries,Store_B,187,0,5,8.95,0.1,0.75,1.8,0,0
2022-10-12,Groceries,Store_B,187,0,5,7.6,0.1,0.75,0.7,0,0
2022-10-13,Groceries,Store_B,188,0,5,8.62,0.1,0.75,7.4,0,0
2022-10-14,Groceries,Store_B,234,1,5,6.65,0.1,0.75,3.6,0,0
2022-10-15,Groceries,Store_B,174,0,5,8.26,0.1,0.75,6.6,1,0
2022-10-16,Groceries,Store_B,182,0,5,8.59,0.1,0.75,3.8,1,0
2022-10-17,Groceries,Store_B,202,0,5,8.47,0.1,0.75,6.3,0,0
2022-10-18,Groceries,Store_B,197,0,5,8.36,0.1,0.75,10.9,0,0
2022-10-19,Groceries,Store_B,202,0,5,7.73,0.1,0.75,2.6,0,0
2022-10-20,Groceries,Store_B,161,0,5,7.79,0.1,0.75,-0.4,0,0
2022-10-21,Groceries,Store_B,187,0,5,7.19,0.1,0.75,7.2,0,0
2022-10-22,Groceries,Store_B,203,0,5,7.96,0.1,0.75,10.0,1,0
2022-10-23,Groceries,Store_B,180,0,5,7.57,0.1,0.75,5.5,1,0
2022-10-24,Groceries,Store_B,231,1,5,8.78,0.1,0.75,9.4,0,0
2022-10-25,Groceries,Store_B,197,0,5,6.97,0.1,0.75,4.2,0,0
2022-10-26,Groceries,Store_B,199,0,5,8.82,0.1,0.75,6.0,0,0
2022-10-27,Groceries,Store_B,189,0,5,7.75,0.1,0.75,4.8,0,0
2022-10-28,Groceries,Store_B,205,0,5,8.68,0.1,0.75,6.2,0,0
2022-10-29,Groceries,Store_B,222,1,5,7.99,0.1,0.75,4.5,1,0
2022-10-30,Groceries,Store_B,190,0,5,6.75,0.1,0.75,9.2,1,0
2022-10-31,Groceries,Store_B,185,0,5,6.94,0.1,0.75,5.5,0,0
2022-11-01,Groceries,Store_B,216,0,5,6.94,0.1,0.75,13.2,0,0
2022-11-02,Groceries,Store_B,186,0,5,6.8,0.1,0.75,6.7,0,0
2022-11-03,Groceries,Store_B,196,0,5,8.87,0.1,0.75,8.4,0,0
2022-11-04,Groceries,Store_B,186,0,5,8.24,0.1,0.75,-1.1,0,0
2022-11-05,Groceries,Store_B,189,0,5,8.02,0.1,0.75,-0.9,1,0
2022-11-06,Groceries,Store_B,174,0,5,8.22,0.1,0.75,-0.3,1,0
2022-11-07,Groceries,Store_B,178,0,5,9.0,0.1,0.75,11.7,0,0
2022-11-08,Groceries,Store_B,186,0,5,7.29,0.1,0.75,6.3,0,0
2022-11-09,Groceries,Store_B,208,0,5,8.63,0.1,0.75,9.9,0,0
2022-11-10,Groceries,Store_B,170,0,5,6.77,0.1,0.75,10.5,0,0
2022-11-11,Groceries,Store_B,194,0,5,8.12,0.1,0.75,6.0,0,0
2022-11-12,Groceries,Store_B,188,0,5,9.0,0.1,0.75,7.4,1,0
2022-11-13,Groceries,Store_B,197,0,5,7.55,0.1,0.75,12.6,1,0
2022-11-14,Groceries,Store_B,205,0,5,8.49,0.1,0.75,13.3,0,0
2022-11-15,Groceries,Store_B,203,0,5,7.16,0.1,0.75,6.3,0,0
2022-11-16,Groceries,Store_B,202,0,5,8.52,0.1,0.75,9.0,0,0
2022-11-17,Groceries,Store_B,197,0,5,7.23,0.1,0.75,8.9,0,0
2022-11-18,Groceries,Store_B,200,0,5,6.6,0.1,0.75,9.4,0,0
2022-11-19,Groceries,Store_B,186,0,5,6.61,0.1,0.75,6.1,1,0
2022-11-20,Groceries,Store_B,186,0,5,7.8,0.1,0.75,7.2,1,0
2022-11-21,Groceries,Store_B,173,0,5,7.1,0.1,0.75,13.3,0,0
2022-11-22,Groceries,Store_B,215,0,5,8.02,0.1,0.75,13.9,0,0
2022-11-23,Groceries,Store_B,265,1,5,8.91,0.1,0.75,14.7,0,0
2022-11-24,Groceries,Store_B,184,0,5,6.94,0.1,0.75,6.5,0,0
2022-11-25,Groceries,Store_B,235,0,5,6.9,0.1,0.75,13.2,0,1
2022-11-26,Groceries,Store_B,293,1,5,7.36,0.1,0.75,12.2,1,1
2022-11-27,Groceries,Store_B,273,0,5,8.68,0.1,0.75,9.7,1,1
2022-11-28,Groceries,Store_B,238,0,5,8.95,0.1,0.75,16.0,0,1
2022-11-29,Groceries,Store_B,263,0,5,6.88,0.1,0.75,11.4,0,1
2022-11-30,Groceries,Store_B,333,1,5,7.65,0.1,0.75,15.1,0,1
2022-12-01,Groceries,Store_B,235,0,5,7.99,0.1,0.75,14.5,0,0
2022-12-02,Groceries,Store_B,182,0,5,7.6,0.1,0.75,10.3,0,0
2022-12-03,Groceries,Store_B,177,0,5,6.91,0.1,0.75,16.8,1,0
2022-12-04,Groceries,Store_B,200,0,5,7.68,0.1,0.75,10.7,1,0
2022-12-05,Groceries,Store_B,212,0,5,8.96,0.1,0.75,12.9,0,0
2022-12-06,Groceries,Store_B,205,0,5,8.84,0.1,0.75,17.1,0,0
2022-12-07,Groceries,Store_B,211,0,5,7.15,0.1,0.75,18.5,0,0
2022-12-08,Groceries,Store_B,174,0,5,7.47,0.1,0.75,18.0,0,0
2022-12-09,Groceries,Store_B,198,0,5,7.18,0.1,0.75,17.7,0,0
2022-12-10,Groceries,Store_B,160,0,5,6.76,0.1,0.75,11.4,1,0
2022-12-11,Groceries,Store_B,207,0,5,7.3,0.1,0.75,11.1,1,0
2022-12-12,Groceries,Store_B,192,0,5,7.85,0.1,0.75,15.2,0,0
2022-12-13,Groceries,Store_B,219,0,5,6.85,0.1,0.75,18.4,0,0
2022-12-14,Groceries,Store_B,215,0,5,8.73,0.1,0.75,20.1,0,0
2022-12-15,Groceries,Store_B,312,0,5,8.06,0.1,0.75,14.8,0,1
2022-12-16,Groceries,Store_B,360,1,5,6.57,0.1,0.75,15.0,0,1
2022-12-17,Groceries,Store_B,347,1,5,8.75,0.1,0.75,15.7,1,1
2022-12-18,Groceries,Store_B,261,0,5,7.11,0.1,0.75,18.5,1,1
2022-12-19,Groceries,Store_B,300,0,5,8.09,0.1,0.75,14.0,0,1
2022-12-20,Groceries,Store_B,351,0,5,8.36,0.1,0.75,19.2,0,1
2022-12-21,Groceries,Store_B,320,0,5,8.96,0.1,0.75,12.3,0,1
2022-12-22,Groceries,Store_B,301,0,5,7.43,0.1,0.75,17.3,0,1
2022-12-23,Groceries,Store_B,300,0,5,6.52,0.1,0.75,15.1,0,1
2022-12-24,Groceries,Store_B,287,0,5,7.34,0.1,0.75,17.4,1,1
2022-12-25,Groceries,Store_B,290,0,5,6.52,0.1,0.75,17.4,1,1
2022-12-26,Groceries,Store_B,328,0,5,8.13,0.1,0.75,20.7,0,1
2022-12-27,Groceries,Store_B,294,0,5,7.5,0.1,0.75,19.7,0,1
2022-12-28,Groceries,Store_B,296,0,5,6.59,0.1,0.75,19.7,0,1
2022-12-29,Groceries,Store_B,301,0,5,6.82,0.1,0.75,20.1,0,1
2022-12-30,Groceries,Store_B,298,0,5,7.09,0.1,0.75,14.7,0,1
2022-12-31,Groceries,Store_B,297,0,5,7.74,0.1,0.75,18.6,1,1
2023-01-01,Groceries,Store_B,202,0,5,7.65,0.1,0.75,21.9,1,0
2023-01-02,Groceries,Store_B,188,0,5,8.98,0.1,0.75,20.2,0,0
2023-01-03,Groceries,Store_B,232,1,5,7.76,0.1,0.75,22.2,0,0
