date,product,store,demand,is_promotion,unit_cost,selling_price,holding_cost_per_unit,stockout_cost_per_unit,temperature,is_weekend,is_holiday,product_enc,store_enc,day_of_week,day_of_month,month,quarter,week_of_year,year,demand_lag_1,demand_lag_7,demand_lag_14,demand_lag_30,roll_mean_7,roll_std_7,roll_mean_14,roll_std_14,roll_mean_30,roll_std_30,price_ratio,profit_margin
22-05-2023,Groceries,Store_A,266,0,5,7.47,0.1,0.75,31,0,0,3,0,0,22,5,2,21,2023,268,242,264,273,262.5714286,27.84993802,261.7857143,20.63297798,256.1333333,24.59006434,1.494,0.330655957
23-05-2023,Groceries,Store_A,262,0,5,6.82,0.1,0.75,33.1,0,0,3,0,1,23,5,2,21,2023,266,245,247,238,266,26.33122354,261.9285714,20.65639884,255.9,24.45735204,1.364,0.26686217
24-05-2023,Groceries,Store_A,272,0,5,8.28,0.1,0.75,27.3,0,0,3,0,2,24,5,2,21,2023,262,298,280,236,268.4285714,24.8116716,263,20.20662496,256.7,24.24323581,1.656,0.396135266
25-05-2023,Groceries,Store_A,251,0,5,8.48,0.1,0.75,31.3,0,0,3,0,3,25,5,2,21,2023,272,295,268,248,264.7142857,21.35192642,262.4285714,19.79787978,257.9,24.07366568,1.696,0.410377358
26-05-2023,Groceries,Store_A,238,0,5,7.37,0.1,0.75,33.1,0,0,3,0,4,26,5,2,21,2023,251,223,267,244,258.4285714,16.9789786,261.2142857,19.95062587,258,24.03732729,1.474,0.321573948
27-05-2023,Groceries,Store_A,230,0,5,8.07,0.1,0.75,34.4,1,0,3,0,5,27,5,2,21,2023,238,267,251,241,260.5714286,11.9702011,259.1428571,20.79148177,257.8,24.18235321,1.614,0.380421314
28-05-2023,Groceries,Store_A,251,0,5,7.09,0.1,0.75,28.4,1,0,3,0,6,28,5,2,21,2023,230,268,250,220,255.2857143,16.11122058,257.6428571,22.13805336,257.4333333,24.52680916,1.418,0.294781382
29-05-2023,Groceries,Store_A,284,0,5,7.01,0.1,0.75,25.7,0,0,3,0,0,29,5,2,22,2023,251,266,242,228,252.8571429,15.12645113,257.7142857,22.11309592,258.4666667,23.52802193,1.402,0.286733238
30-05-2023,Groceries,Store_A,278,0,5,7.91,0.1,0.75,33.6,0,0,3,0,1,30,5,2,22,2023,284,262,245,233,255.4285714,18.81362222,260.7142857,22.65944725,260.3333333,23.24729622,1.582,0.367888748
31-05-2023,Groceries,Store_A,257,0,5,8.75,0.1,0.75,27.7,0,0,3,0,2,31,5,2,22,2023,278,272,298,244,257.7142857,20.62938265,263.0714286,22.61539396,261.8333333,22.87158052,1.75,0.428571429
01-06-2023,Groceries,Store_A,252,0,5,8.43,0.1,0.75,23.9,0,0,3,0,3,1,6,2,22,2023,257,251,295,290,255.5714286,19.6541526,260.1428571,20.27828373,262.2666667,22.64407258,1.686,0.40688019
02-06-2023,Groceries,Store_A,243,0,5,7.49,0.1,0.75,30,0,0,3,0,4,2,6,2,22,2023,252,238,223,325,255.7142857,19.61898983,257.0714286,17.68295262,261,22.09540442,1.498,0.332443258
03-06-2023,Groceries,Store_A,222,0,5,6.56,0.1,0.75,29.5,1,0,3,0,5,3,6,2,22,2023,243,230,267,271,256.4285714,18.94603866,258.5,15.37605531,258.2666667,18.71921995,1.312,0.237804878
04-06-2023,Groceries,Store_A,217,0,5,8.41,0.1,0.75,25.4,1,0,3,0,6,4,6,2,22,2023,222,251,268,240,255.2857143,20.94209704,255.2857143,17.95048134,256.6333333,19.68280071,1.682,0.405469679
05-06-2023,Groceries,Store_A,256,0,5,6.77,0.1,0.75,27.8,0,0,3,0,0,5,6,2,23,2023,217,284,266,262,250.4285714,25.53988477,251.6428571,20.20512937,255.8666667,20.77089033,1.354,0.261447563
06-06-2023,Groceries,Store_A,274,0,5,8.45,0.1,0.75,21.1,0,0,3,0,1,6,6,2,23,2023,256,278,262,226,246.4285714,21.23563941,250.9285714,19.83184807,255.6666667,20.73865844,1.69,0.408284024
07-06-2023,Groceries,Store_A,274,0,5,7.66,0.1,0.75,29.6,0,0,3,0,2,7,6,2,23,2023,274,257,272,264,245.8571429,20.27665794,251.7857143,20.59192736,257.2666667,20.21596046,1.532,0.347258486
08-06-2023,Groceries,Store_A,247,0,5,8.8,0.1,0.75,26.1,0,0,3,0,3,8,6,2,23,2023,274,252,251,247,248.2857143,22.70619802,251.9285714,20.74928835,257.6,20.4123019,1.76,0.431818182
09-06-2023,Groceries,Store_A,255,0,5,8.75,0.1,0.75,24.6,0,0,3,0,4,9,6,2,23,2023,247,243,238,280,247.5714286,22.64845207,251.6428571,20.79055682,257.6,20.4123019,1.75,0.428571429
10-06-2023,Groceries,Store_A,221,0,5,8.92,0.1,0.75,24.7,1,0,3,0,5,10,6,2,23,2023,255,222,230,268,249.2857143,22.69885669,252.8571429,20.42568949,256.7666667,19.971848,1.784,0.439461883
11-06-2023,Groceries,Store_A,252,0,5,7.11,0.1,0.75,22,1,0,3,0,6,11,6,2,23,2023,221,217,251,267,249.1428571,22.90144516,252.2142857,21.32235581,255.2,20.88292488,1.422,0.29676512
12-06-2023,Groceries,Store_A,194,0,5,6.91,0.1,0.75,29.3,0,0,3,0,0,12,6,2,24,2023,252,256,284,251,254.1428571,18.01322266,252.2857143,21.31964992,254.7,20.76992189,1.382,0.276410999
13-06-2023,Groceries,Store_A,273,0,5,6.52,0.1,0.75,24.1,0,0,3,0,1,13,6,2,24,2023,194,274,278,250,245.2857143,28.90048607,245.8571429,24.37166433,252.8,23.54218517,1.304,0.233128834
14-06-2023,Groceries,Store_A,243,0,5,6.62,0.1,0.75,25.6,0,0,3,0,2,14,6,2,24,2023,273,274,257,242,245.1428571,28.73690178,245.5,23.89641106,253.5666667,23.82071445,1.324,0.244712991
15-06-2023,Groceries,Store_A,242,0,5,7.11,0.1,0.75,21.1,0,0,3,0,3,15,6,2,24,2023,243,247,252,245,240.7142857,25.78574726,244.5,23.67000699,253.6,23.80466486,1.422,0.29676512
16-06-2023,Groceries,Store_A,232,0,5,7.82,0.1,0.75,24.3,0,0,3,0,4,16,6,2,24,2023,242,255,243,298,240,25.65151068,243.7857143,23.57697238,253.5,23.8482993,1.564,0.360613811
17-06-2023,Groceries,Store_A,249,0,5,6.87,0.1,0.75,24,1,0,3,0,5,17,6,2,24,2023,232,221,222,295,236.7142857,24.87109625,243,23.78752097,251.3,22.61392613,1.374,0.272197962
18-06-2023,Groceries,Store_A,255,0,5,7.79,0.1,0.75,29.3,1,0,3,0,6,18,6,2,24,2023,249,252,217,223,240.7142857,24.16412138,244.9285714,23.03664067,249.7666667,21.05441773,1.558,0.358151476
19-06-2023,Groceries,Store_A,301,1,5,6.73,0.1,0.75,24.8,0,0,3,0,0,19,6,2,25,2023,255,194,256,267,241.1428571,24.42286205,247.6428571,21.69227847,250.8333333,20.45362009,1.346,0.257057949
20-06-2023,Groceries,Store_A,308,1,5,8.04,0.1,0.75,21.3,0,0,3,0,1,20,6,2,25,2023,301,273,274,268,256.4285714,23.46527323,250.8571429,25.94330251,251.9666667,22.24391948,1.608,0.378109453
21-06-2023,Groceries,Store_A,263,0,5,7.79,0.1,0.75,17,0,0,3,0,2,21,6,2,25,2023,308,243,274,266,261.4285714,30.31422737,253.2857143,29.60880475,253.3,24.33834777,1.558,0.358151476
22-06-2023,Groceries,Store_A,300,1,5,8.75,0.1,0.75,22.2,0,0,3,0,3,22,6,2,25,2023,263,242,247,262,264.2857143,29.21023956,252.5,29.15937638,253.2,24.29048345,1.75,0.428571429
23-06-2023,Groceries,Store_A,247,0,5,7.63,0.1,0.75,25,0,0,3,0,4,23,6,2,25,2023,300,232,255,272,272.5714286,30.04916606,256.2857143,31.71854243,254.4666667,25.71425652,1.526,0.344692005
24-06-2023,Groceries,Store_A,245,0,5,7.09,0.1,0.75,22.7,1,0,3,0,5,24,6,2,25,2023,247,249,221,251,274.7142857,27.05989829,255.7142857,31.81540162,253.6333333,25.53089181,1.418,0.294781382
25-06-2023,Groceries,Store_A,226,0,5,7.55,0.1,0.75,24.6,1,0,3,0,6,25,6,2,25,2023,245,255,252,238,274.1428571,27.72741466,257.4285714,30.41688369,253.4333333,25.57569338,1.51,0.337748344
26-06-2023,Groceries,Store_A,254,0,5,7.97,0.1,0.75,23,0,0,3,0,0,26,6,2,26,2023,226,301,194,230,270,32.77193922,255.5714286,31.54658164,253.0333333,25.91695402,1.594,0.372647428
27-06-2023,Groceries,Store_A,257,0,5,8.93,0.1,0.75,22.7,0,0,3,0,1,27,6,2,26,2023,254,308,273,251,263.2857143,30.06500893,259.8571429,26.15297348,253.8333333,25.54925376,1.786,0.440089586
28-06-2023,Groceries,Store_A,263,0,5,7.34,0.1,0.75,22.3,0,0,3,0,2,28,6,2,26,2023,257,263,243,284,256,22.70095446,258.7142857,25.88265999,254.0333333,25.54979362,1.468,0.31880109
29-06-2023,Groceries,Store_A,249,0,5,8.12,0.1,0.75,21.3,0,0,3,0,3,29,6,2,26,2023,263,300,242,278,256,22.70095446,260.1428571,25.49768358,253.3333333,24.98183248,1.624,0.384236453
30-06-2023,Groceries,Store_A,250,0,5,8.01,0.1,0.75,21.5,0,0,3,0,4,30,6,2,26,2023,249,247,232,257,248.7142857,11.78578644,260.6428571,25.18121138,252.3666667,24.55182181,1.602,0.375780275
01-07-2023,Groceries,Store_A,219,0,5,7.58,0.1,0.75,17.9,1,0,3,0,5,1,7,3,26,2023,250,245,249,252,249.1428571,11.76759068,261.9285714,24.03991644,252.1333333,24.53952945,1.516,0.340369393
02-07-2023,Groceries,Store_A,247,0,5,7.49,0.1,0.75,16.9,1,0,3,0,6,2,7,3,26,2023,219,226,255,243,245.4285714,16.46063124,259.7857143,26.49289766,251.0333333,25.2743339,1.498,0.332443258
03-07-2023,Groceries,Store_A,246,0,5,8.12,0.1,0.75,18.9,0,0,3,0,0,3,7,3,27,2023,247,254,301,222,248.4285714,14.06955511,259.2142857,26.68960781,251.1666667,25.24102208,1.624,0.384236453
04-07-2023,Groceries,Store_A,307,0,5,8.76,0.1,0.75,21.3,0,1,3,0,1,4,7,3,27,2023,246,257,308,217,247.2857143,13.86499532,255.2857143,23.97572032,251.9666667,24.65833193,1.752,0.429223744
05-07-2023,Groceries,Store_A,306,0,5,8.37,0.1,0.75,17.9,0,1,3,0,2,5,7,3,27,2023,307,263,263,256,254.4285714,26.66994028,255.2142857,23.80749259,254.9666667,25.70989791,1.674,0.402628435
06-07-2023,Groceries,Store_A,300,0,5,8.94,0.1,0.75,20.1,0,1,3,0,3,6,7,3,27,2023,306,249,300,274,260.5714286,33.140394,258.2857143,27.39294848,256.6333333,27.34767636,1.788,0.440715884
07-07-2023,Groceries,Store_A,267,0,5,6.77,0.1,0.75,13.2,0,1,3,0,4,7,7,3,27,2023,300,250,247,274,267.8571429,35.68112746,258.2857143,27.39294848,257.5,28.31199332,1.354,0.261447563
08-07-2023,Groceries,Store_A,229,0,5,8.05,0.1,0.75,20.9,1,0,3,0,5,8,7,3,27,2023,267,219,245,247,270.2857143,34.83156751,259.7142857,27.28039186,257.2666667,28.19994294,1.61,0.378881988
09-07-2023,Groceries,Store_A,226,0,5,7.26,0.1,0.75,19.7,1,0,3,0,6,9,7,3,27,2023,229,247,226,255,271.7142857,32.50494468,258.5714286,28.26172809,256.6666667,28.61436019,1.452,0.311294766
10-07-2023,Groceries,Store_A,242,0,5,8.7,0.1,0.75,21.6,0,0,3,0,0,10,7,3,28,2023,226,246,254,221,268.7142857,35.95234942,258.5714286,28.26172809,255.7,29.15730227,1.74,0.425287356
11-07-2023,Groceries,Store_A,240,0,5,8.43,0.1,0.75,19.6,0,0,3,0,1,11,7,3,28,2023,242,307,257,252,268.1428571,36.40251169,257.7142857,28.59109213,256.4,28.54107748,1.686,0.40688019
12-07-2023,Groceries,Store_A,248,0,5,7.51,0.1,0.75,15.7,0,0,3,0,2,12,7,3,28,2023,240,306,263,194,258.5714286,33.14542273,256.5,28.98208996,256,28.68857757,1.502,0.334221039
13-07-2023,Groceries,Store_A,250,0,5,8.29,0.1,0.75,15.3,0,0,3,0,3,13,7,3,28,2023,248,300,249,273,250.2857143,25.73398716,255.4285714,29.00056839,257.8,26.25524578,1.658,0.396863691
14-07-2023,Groceries,Store_A,227,0,5,7.97,0.1,0.75,18.4,0,0,3,0,4,14,7,3,28,2023,250,267,250,243,243.1428571,13.81338206,255.5,28.984744,257.0333333,26.13160767,1.594,0.372647428
15-07-2023,Groceries,Store_A,257,0,5,8.34,0.1,0.75,21.1,1,0,3,0,5,15,7,3,28,2023,227,229,219,242,237.4285714,10.0640804,253.8571429,29.95601171,256.5,26.587202,1.668,0.400479616
16-07-2023,Groceries,Store_A,242,0,5,6.53,0.1,0.75,17,1,0,3,0,6,16,7,3,28,2023,257,226,247,232,241.4285714,11.60254488,256.5714286,28.22632237,257,26.44578058,1.306,0.234303216
17-07-2023,Groceries,Store_A,238,0,5,8.63,0.1,0.75,11.6,0,0,3,0,0,17,7,3,29,2023,242,242,246,249,243.7142857,9.428932172,256.2142857,28.38791339,257.3333333,26.18150615,1.726,0.420625724
18-07-2023,Groceries,Store_A,281,0,5,7.48,0.1,0.75,13.8,0,0,3,0,1,18,7,3,29,2023,238,240,307,255,243.1428571,9.668308563,255.6428571,28.68826386,256.9666667,26.37852226,1.496,0.331550802
19-07-2023,Groceries,Store_A,276,0,5,7.75,0.1,0.75,14.2,0,0,3,0,2,19,7,3,29,2023,281,248,306,301,249,17.04894914,253.7857143,25.80452725,257.8333333,26.73636724,1.55,0.35483871
20-07-2023,Groceries,Store_A,230,0,5,7.64,0.1,0.75,21.3,0,0,3,0,3,20,7,3,29,2023,276,250,300,308,253,19.83263304,251.6428571,22.11719534,257,25.71461412,1.528,0.345549738
21-07-2023,Groceries,Store_A,252,0,5,8.28,0.1,0.75,15.4,0,0,3,0,4,21,7,3,29,2023,230,227,267,263,250.1428571,21.69046312,246.6428571,17.84379721,254.4,24.28366842,1.656,0.396135266
22-07-2023,Groceries,Store_A,206,0,5,8.96,0.1,0.75,13.7,1,0,3,0,5,22,7,3,29,2023,252,257,229,300,253.7142857,19.15475821,245.5714286,16.95566293,254.0333333,24.23232855,1.792,0.441964286
23-07-2023,Groceries,Store_A,212,0,5,7.3,0.1,0.75,17.3,1,0,3,0,6,23,7,3,29,2023,206,242,226,247,246.4285714,26.12697931,243.9285714,19.5938149,250.9,24.16088318,1.46,0.315068493
24-07-2023,Groceries,Store_A,236,0,5,7.79,0.1,0.75,20,0,0,3,0,0,24,7,3,30,2023,212,238,242,245,242.1428571,29.24852459,242.9285714,20.89337137,249.7333333,25.17926532,1.558,0.358151476
25-07-2023,Groceries,Store_A,244,0,5,8.44,0.1,0.75,14.6,0,0,3,0,1,25,7,3,30,2023,236,281,240,226,241.8571429,29.30545212,242.5,20.97526015,249.4333333,25.29097336,1.688,0.407582938
26-07-2023,Groceries,Store_A,230,0,5,7.52,0.1,0.75,17.4,0,0,3,0,2,26,7,3,30,2023,244,276,248,254,236.5714286,23.90855595,242.7857143,20.96582777,250.0333333,24.9267663,1.504,0.335106383
27-07-2023,Groceries,Store_A,244,0,5,8.99,0.1,0.75,14.9,0,0,3,0,3,27,7,3,30,2023,230,230,250,257,230,16.41137817,241.5,21.17236951,249.2333333,25.17892295,1.798,0.443826474
28-07-2023,Groceries,Store_A,235,0,5,6.6,0.1,0.75,8.8,0,0,3,0,4,28,7,3,30,2023,244,252,227,263,232,17.24335621,241.0714286,21.04743465,248.8,25.15250039,1.32,0.242424242
29-07-2023,Groceries,Store_A,238,0,5,8.02,0.1,0.75,15.6,1,0,3,0,5,29,7,3,30,2023,235,206,257,249,229.5714286,15.00952079,241.6428571,20.74240229,247.8666667,25.12689634,1.604,0.376558603
30-07-2023,Groceries,Store_A,237,0,5,8.94,0.1,0.75,17.2,1,0,3,0,6,30,7,3,30,2023,238,212,242,250,234.1428571,10.96096972,240.2857143,20.27665794,247.5,25.1899679,1.788,0.440715884
31-07-2023,Groceries,Store_A,239,0,5,8.28,0.1,0.75,8.4,0,0,3,0,0,31,7,3,31,2023,237,236,238,219,237.7142857,4.990467103,239.9285714,20.28817119,247.0666667,25.25720564,1.656,0.396135266
01-08-2023,Groceries,Store_A,246,0,5,7.09,0.1,0.75,12.3,0,0,3,0,1,1,8,3,31,2023,239,244,281,247,238.1428571,4.947341759,240,20.28261855,247.7333333,24.74968942,1.418,0.294781382
02-08-2023,Groceries,Store_A,255,0,5,7.17,0.1,0.75,9.5,0,0,3,0,2,2,8,3,31,2023,246,230,276,246,238.4285714,5.380741673,237.5,16.6767918,247.7,24.7513845,1.434,0.30264993
03-08-2023,Groceries,Store_A,278,0,5,7.32,0.1,0.75,12.3,0,0,3,0,3,3,8,3,31,2023,255,244,230,307,242,6.92820323,236,13.60995111,248,24.78458921,1.464,0.316939891
04-08-2023,Groceries,Store_A,230,0,5,7.5,0.1,0.75,13.5,0,0,3,0,4,4,8,3,31,2023,278,235,252,306,246.8571429,15.35609077,239.4285714,17.47840111,247.0333333,22.89779892,1.5,0.333333333
05-08-2023,Groceries,Store_A,221,0,5,6.8,0.1,0.75,9.2,1,0,3,0,5,5,8,3,31,2023,230,238,206,300,246.1428571,16.09791468,237.8571429,17.24866614,244.5,20.19346087,1.36,0.264705882
06-08-2023,Groceries,Store_A,206,0,5,6.57,0.1,0.75,12.2,1,0,3,0,6,6,8,3,31,2023,221,237,212,267,243.7142857,18.616429,238.9285714,15.49423856,241.8666667,17.70395111,1.314,0.238964992
07-08-2023,Groceries,Store_A,248,0,5,7.59,0.1,0.75,7.8,0,0,3,0,0,7,8,3,32,2023,206,239,236,229,239.2857143,23.52101391,238.5,16.35542723,239.8333333,18.21345341,1.518,0.341238472
08-08-2023,Groceries,Store_A,322,1,5,8.64,0.1,0.75,2.5,0,0,3,0,1,8,8,3,32,2023,248,246,244,226,240.5714286,23.74768159,239.3571429,16.52786525,240.4666667,18.15400276,1.728,0.421296296
09-08-2023,Groceries,Store_A,235,0,5,7.64,0.1,0.75,9.7,0,0,3,0,2,9,8,3,32,2023,322,255,230,242,251.4285714,39.07197266,244.9285714,27.63070835,243.6666667,23.25915961,1.528,0.345549738
10-08-2023,Groceries,Store_A,268,0,5,8.21,0.1,0.75,10.9,0,0,3,0,3,10,8,3,32,2023,235,278,244,240,248.5714286,39.49623249,245.2857143,27.45465792,243.4333333,23.31150868,1.642,0.390986602
11-08-2023,Groceries,Store_A,243,0,5,8.7,0.1,0.75,8,0,0,3,0,4,11,8,3,32,2023,268,230,235,248,247.1428571,38.42060459,247,28.10967531,244.3666667,23.72614349,1.74,0.425287356
12-08-2023,Groceries,Store_A,230,0,5,8.45,0.1,0.75,10,1,0,3,0,5,12,8,3,32,2023,243,221,238,250,249,37.76241518,247.5714286,27.92769314,244.2,23.71730054,1.69,0.408284024
13-08-2023,Groceries,Store_A,196,0,5,7.72,0.1,0.75,14,1,0,3,0,6,13,8,3,32,2023,230,206,237,227,250.2857143,36.79091503,247,28.21892436,243.5333333,23.82947079,1.544,0.352331606
14-08-2023,Groceries,Store_A,251,0,5,8.45,0.1,0.75,6.2,0,0,3,0,0,14,8,3,33,2023,196,248,239,257,248.8571429,38.92911751,244.0714286,31.29626246,242.5,25.20365327,1.69,0.408284024
15-08-2023,Groceries,Store_A,249,0,5,7.14,0.1,0.75,8.6,0,0,3,0,1,15,8,3,33,2023,251,322,246,242,249.2857143,38.93462164,244.9285714,31.31100639,242.3,25.1082484,1.428,0.299719888
16-08-2023,Groceries,Store_A,243,0,5,6.99,0.1,0.75,12.2,0,0,3,0,2,16,8,3,33,2023,249,235,255,238,238.8571429,22.53462944,245.1428571,31.32916347,242.5333333,25.1378727,1.398,0.284692418
17-08-2023,Groceries,Store_A,265,0,5,8.99,0.1,0.75,8.7,0,0,3,0,3,17,8,3,33,2023,243,268,278,281,240,22.50925735,244.2857143,31.20263443,242.7,25.12335086,1.798,0.443826474
18-08-2023,Groceries,Store_A,236,0,5,8.74,0.1,0.75,10.7,0,0,3,0,4,18,8,3,33,2023,265,243,230,276,239.5714286,21.90781552,243.3571429,30.30259482,242.1666667,24.44287264,1.748,0.42791762
19-08-2023,Groceries,Store_A,272,1,5,8.8,0.1,0.75,10.9,1,0,3,0,5,19,8,3,33,2023,236,230,221,230,238.5714286,21.88498072,243.7857143,30.14115145,240.8333333,23.61046427,1.76,0.431818182
20-08-2023,Groceries,Store_A,293,1,5,8.99,0.1,0.75,11.4,1,0,3,0,6,20,8,3,33,2023,272,196,206,252,244.5714286,24.71745094,247.4285714,30.25713974,242.2333333,24.18418311,1.798,0.443826474
21-08-2023,Groceries,Store_A,251,0,5,7.42,0.1,0.75,2.3,0,0,3,0,0,21,8,3,34,2023,293,251,248,206,258.4285714,19.6117069,253.6428571,30.02718548,243.6,25.85583373,1.484,0.326145553
22-08-2023,Groceries,Store_A,229,0,5,7.87,0.1,0.75,6.2,0,0,3,0,1,22,8,3,34,2023,251,249,322,212,258.4285714,19.6117069,253.8571429,29.99450499,245.1,24.8864317,1.574,0.364675985
23-08-2023,Groceries,Store_A,242,0,5,7.14,0.1,0.75,7.5,0,0,3,0,2,23,8,3,34,2023,229,243,235,236,255.5714286,22.46372738,247.2142857,23.2913935,245.6666667,24.29322785,1.428,0.299719888
24-08-2023,Groceries,Store_A,311,1,5,7.95,0.1,0.75,2.8,0,0,3,0,3,24,8,3,34,2023,242,265,268,244,255.4285714,22.55997298,247.7142857,23.08322258,245.8666667,24.23553011,1.59,0.371069182
25-08-2023,Groceries,Store_A,250,0,5,8.57,0.1,0.75,4.9,0,0,3,0,4,25,8,3,34,2023,311,236,243,230,262,30.95157508,250.7857143,28.26843462,248.1,26.98831165,1.714,0.416569428
26-08-2023,Groceries,Store_A,220,0,5,6.84,0.1,0.75,6.2,1,0,3,0,5,26,8,3,34,2023,250,272,230,244,264,29.40521496,251.2857143,28.18190519,248.7666667,26.77194019,1.368,0.269005848
27-08-2023,Groceries,Store_A,224,0,5,7.05,0.1,0.75,4,1,0,3,0,6,27,8,3,34,2023,220,293,196,235,256.5714286,33.35094773,250.5714286,28.88096069,247.9666667,27.27318164,1.41,0.290780142
28-08-2023,Groceries,Store_A,234,0,5,6.92,0.1,0.75,6.1,0,0,3,0,0,28,8,3,35,2023,224,251,251,238,246.7142857,30.89613938,252.5714286,25.59361184,247.6,27.52628838,1.384,0.277456647
29-08-2023,Groceries,Store_A,297,1,5,6.75,0.1,0.75,9.8,0,0,3,0,1,29,8,3,35,2023,234,229,249,237,244.2857143,31.17004056,251.3571429,26.07270056,247.4666667,27.58402003,1.35,0.259259259
30-08-2023,Groceries,Store_A,234,0,5,7.55,0.1,0.75,14.3,0,0,3,0,2,30,8,3,35,2023,297,242,243,239,254,35.85619426,254.7857143,28.75674789,249.4666667,28.94076392,1.51,0.337748344
31-08-2023,Groceries,Store_A,228,0,5,7.32,0.1,0.75,2.7,0,0,3,0,3,31,8,3,35,2023,234,311,265,246,252.8571429,36.42539669,254.1428571,29.13854741,249.3,29.01741451,1.464,0.316939891
01-09-2023,Groceries,Store_A,246,0,5,8.96,0.1,0.75,9.4,0,0,3,0,4,1,9,3,35,2023,228,250,236,255,241,26.50157228,251.5,29.74959599,248.7,29.27297212,1.792,0.441964286
02-09-2023,Groceries,Store_A,295,1,5,8.79,0.1,0.75,9.1,1,0,3,0,5,2,9,3,35,2023,246,220,272,278,240.4285714,26.31765658,252.2142857,29.46752729,248.4,29.25229139,1.758,0.431171786
03-09-2023,Groceries,Store_A,222,0,5,6.53,0.1,0.75,6.7,1,0,3,0,6,3,9,3,35,2023,295,224,293,230,251.1428571,31.39229508,253.8571429,31.24310913,248.9666667,30.00055555,1.306,0.234303216
04-09-2023,Groceries,Store_A,207,0,5,7.5,0.1,0.75,0.1,0,0,3,0,0,4,9,3,36,2023,222,234,251,221,250.8571429,31.68821322,248.7857143,30.14370344,248.7,30.20978375,1.5,0.333333333
05-09-2023,Groceries,Store_A,256,0,5,8.76,0.1,0.75,5.3,0,0,3,0,1,5,9,3,36,2023,207,297,229,206,247,35.4964787,245.6428571,32.12381609,248.2333333,30.75563681,1.752,0.429223744
06-09-2023,Groceries,Store_A,267,0,5,8.27,0.1,0.75,5.4,0,0,3,0,2,6,9,3,36,2023,256,234,242,248,241.1428571,28.5798797,247.5714286,31.8571675,249.9,29.72558401,1.654,0.395405079
07-09-2023,Groceries,Store_A,232,0,5,6.83,0.1,0.75,4.8,0,0,3,0,3,7,9,3,36,2023,267,228,311,322,245.8571429,29.89664737,249.3571429,32.21945696,250.5333333,29.88568258,1.366,0.267935578
08-09-2023,Groceries,Store_A,240,0,5,8.89,0.1,0.75,2.1,0,0,3,0,4,8,9,3,36,2023,232,246,250,235,246.4285714,29.53448348,243.7142857,27.10500542,247.5333333,26.82476125,1.778,0.437570304
09-09-2023,Groceries,Store_A,213,0,5,7.31,0.1,0.75,10.8,1,0,3,0,5,9,9,3,36,2023,240,295,220,268,245.5714286,29.63588558,243,27.05834153,247.7,26.75965826,1.462,0.316005472
10-09-2023,Groceries,Store_A,223,0,5,6.52,0.1,0.75,8.6,1,0,3,0,6,10,9,3,36,2023,213,222,224,243,233.8571429,22.08641039,242.5,27.57576974,245.8666667,27.20133533,1.304,0.233128834
11-09-2023,Groceries,Store_A,233,0,5,8.21,0.1,0.75,10.1,0,0,3,0,0,11,9,3,37,2023,223,207,234,230,234,22,242.4285714,27.62862029,245.2,27.51726731,1.642,0.390986602
12-09-2023,Groceries,Store_A,244,0,5,7.23,0.1,0.75,15.2,0,0,3,0,1,12,9,3,37,2023,233,256,297,196,237.7142857,18.616429,242.3571429,27.65336853,245.3,27.46552698,1.446,0.308437068
13-09-2023,Groceries,Store_A,238,0,5,6.91,0.1,0.75,9.9,0,0,3,0,2,13,9,3,37,2023,244,267,234,251,236,17.1464282,238.5714286,22.79917099,246.9,25.84482874,1.382,0.276410999
14-09-2023,Groceries,Store_A,247,1,5,8.13,0.1,0.75,-0.1,0,0,3,0,3,14,9,3,37,2023,238,232,228,249,231.8571429,10.69935468,238.8571429,22.76251015,246.4666667,25.88267072,1.626,0.38499385
15-09-2023,Groceries,Store_A,228,0,5,8.77,0.1,0.75,2.1,0,0,3,0,4,15,9,3,37,2023,247,240,246,243,234,12.1380943,240.2142857,22.63142326,246.4,25.87849593,1.754,0.429874572
16-09-2023,Groceries,Store_A,235,0,5,8.37,0.1,0.75,10.5,1,0,3,0,5,16,9,3,37,2023,228,213,295,265,232.2857143,11.99603109,238.9285714,22.78820304,245.9,26.09049239,1.674,0.402628435
17-09-2023,Groceries,Store_A,226,0,5,8.62,0.1,0.75,7.1,1,0,3,0,6,17,9,3,37,2023,235,223,222,236,235.4285714,8.462803768,234.6428571,16.08920872,244.9,25.90746131,1.724,0.419953596
18-09-2023,Groceries,Store_A,245,0,5,7.49,0.1,0.75,7.5,0,0,3,0,0,18,9,3,38,2023,226,233,207,272,235.8571429,7.776643908,234.9285714,15.88160177,244.5666667,26.08961127,1.498,0.332443258
19-09-2023,Groceries,Store_A,228,0,5,8.34,0.1,0.75,6.1,0,0,3,0,1,19,9,3,38,2023,245,244,256,293,237.5714286,8.343802947,237.6428571,13.85977657,243.6666667,25.5711763,1.668,0.400479616
20-09-2023,Groceries,Store_A,300,1,5,6.75,0.1,0.75,2.1,0,0,3,0,2,20,9,3,38,2023,228,238,267,251,235.2857143,8.479667559,235.6428571,13.00063397,241.5,23.9492999,1.35,0.259259259
21-09-2023,Groceries,Store_A,241,0,5,8.55,0.1,0.75,8,0,0,3,0,3,21,9,3,38,2023,300,247,232,229,244.1428571,26.02196874,238,20.14944168,243.1333333,26.18598379,1.71,0.415204678
